,index,protocol,measuredDate,createDate,updateDate,publishDate,organizationId,organizationName,siteId,siteName,countryName,countryCode,latitude,longitude,elevation,pid,mosquitohabitatmapperBreedingGroundEliminated,mosquitohabitatmapperExtraData,mosquitohabitatmapperAbdomenCloseupPhotoUrls,mosquitohabitatmapperMeasuredAt,mosquitohabitatmapperMeasurementElevation,mosquitohabitatmapperUserid,mosquitohabitatmapperLarvaeCount,mosquitohabitatmapperMosquitoEggs,mosquitohabitatmapperMosquitoEggCount,mosquitohabitatmapperGenus,mosquitohabitatmapperWaterSource,mosquitohabitatmapperMosquitoAdults,mosquitohabitatmapperSpecies,mosquitohabitatmapperComments,mosquitohabitatmapperMosquitoPupae,mosquitohabitatmapperWaterSourcePhotoUrls,mosquitohabitatmapperDataSource,mosquitohabitatmapperLarvaFullBodyPhotoUrls,mosquitohabitatmapperMeasurementLatitude,mosquitohabitatmapperLastIdentifyStage,mosquitohabitatmapperWaterSourceType,mosquitohabitatmapperMosquitoHabitatMapperId,mosquitohabitatmapperMeasurementLongitude
7881,10997,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T17:58:00,0,50985322,6,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037907/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037908/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037909/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037910/original.jpg,15.0387,identify-no-siphon,container: artificial,11342,-16.2519
7882,10998,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T20:18:00,0,50985322,2,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1038001/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1038003/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1038004/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1038005/original.jpg,15.0387,identify-no-siphon,container: artificial,11355,-16.2519
7883,10999,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T21:42:00,0,50985322,6,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1038027/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1038028/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1038029/original.png; https://data.globe.gov/system/photos/2019/04/15/1038030/original.png,15.0387,identify-no-basal-tuft,container: artificial,11359,-16.2519
7884,11000,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T08:15:00,0,50985322,10,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037332/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037333/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037337/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037340/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11282,-16.2519
7885,11001,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T08:35:00,0,50985322,5,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037350/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037351/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037352/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037353/original.jpg,15.0387,identify-no-siphon,container: artificial,11283,-16.2519
7886,11002,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T13:59:00,0,50985322,8,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037522/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037524/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037528/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037531/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11302,-16.2519
7887,11003,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T15:05:00,0,50985322,12,True,,Culex,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/15/1037677/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037678/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037679/original.png; https://data.globe.gov/system/photos/2019/04/15/1037680/original.png,15.0387,identify-no-basal-tuft,container: artificial,11316,-16.2519
7888,11004,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T15:58:00,0,50985322,10,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037771/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037772/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037773/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037774/original.jpg,15.0387,identify-no-siphon,container: artificial,11328,-16.2519
7889,11005,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T18:26:00,0,50985322,7,True,,Anopheles,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/15/1037929/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037930/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037931/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037932/original.jpg,15.0387,identify-no-siphon,container: artificial,11346,-16.2519
7890,11006,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T09:37:00,0,50985322,3,True,,Culex,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/15/1037399/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037400/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037401/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037402/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11288,-16.2519
7894,11010,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T12:50:00,0,50985322,5,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037498/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037499/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037500/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037501/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11299,-16.2519
7895,11011,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T13:10:00,0,50985322,5,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037537/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037538/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037539/original.png; https://data.globe.gov/system/photos/2019/04/15/1037540/original.png,15.0387,identify-no-siphon,container: artificial,11304,-16.2519
7896,11012,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T16:40:00,0,50985322,5,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037849/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037850/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037851/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037852/original.jpg,15.0387,identify-no-siphon,container: artificial,11334,-16.2519
7897,11013,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T18:35:00,0,50985322,5,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/15/1037953/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037954/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1037955/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1037956/original.jpg,15.0387,identify-no-siphon,container: artificial,11348,-16.2519
7898,11014,mosquito_habitat_mapper,2019-04-15,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355921,True,,,2019-04-15T22:45:00,0,50985322,17,True,,Aedes,"cement, metal or plastic tank",True,aegypti,,True,https://data.globe.gov/system/photos/2019/04/15/1038031/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1038032/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/15/1038033/original.jpg; https://data.globe.gov/system/photos/2019/04/15/1038034/original.jpg,15.0387,identify-aedes-aegypti,container: artificial,11360,-16.2519
7899,11015,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T07:20:00,0,50985322,12,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038531/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038532/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038533/original.png; https://data.globe.gov/system/photos/2019/04/16/1038534/original.png,15.0387,identify-no-siphon,container: artificial,11381,-16.2519
7903,11019,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T07:40:00,0,50985322,5,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038535/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038536/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038537/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038538/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11382,-16.2519
7904,11020,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T07:55:00,0,50985322,8,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038543/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038544/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038545/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038546/original.jpg,15.0387,identify-no-siphon,container: artificial,11384,-16.2519
7905,11021,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T08:05:00,0,50985322,10,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038551/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038552/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038553/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038554/original.jpg,15.0387,identify-no-siphon,container: artificial,11385,-16.2519
7906,11022,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T10:59:00,0,50985322,4,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1039686/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039687/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1039688/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1039689/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11450,-16.2519
7907,11023,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T08:17:00,0,50985322,10,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038654/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038655/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038658/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038660/original.jpg,15.0387,identify-no-siphon,container: artificial,11390,-16.2519
7908,11024,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T08:22:00,0,50985322,12,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038664/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038665/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038666/original.png; https://data.globe.gov/system/photos/2019/04/16/1038667/original.png,15.0387,identify-no-siphon,container: artificial,11391,-16.2519
7911,11027,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T13:23:00,0,50985322,2,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1040023/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1040024/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1040025/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1040026/original.jpg,15.0387,identify-no-siphon,container: artificial,11473,-16.2519
7912,11028,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T15:29:00,0,50985322,12,True,,Aedes,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1040041/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1040042/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1040043/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1040044/original.jpg,15.0387,identify-aedes-tuft,container: artificial,11477,-16.2519
7914,11030,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T08:30:00,0,50985322,5,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038669/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038670/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038671/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038672/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11392,-16.2519
7915,11031,mosquito_habitat_mapper,2019-04-16,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159355991,True,,,2019-04-16T08:46:00,0,50985322,12,True,,Aedes,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/16/1038699/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038700/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/16/1038701/original.jpg; https://data.globe.gov/system/photos/2019/04/16/1038702/original.jpg,15.0387,identify-aedes-tuft,container: artificial,11393,-16.2519
7919,11035,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T08:10:00,0,50985322,18,True,,Anopheles,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/17/1040689/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1040690/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1040691/original.png; https://data.globe.gov/system/photos/2019/04/17/1040692/original.png,15.0387,identify-no-siphon,container: artificial,11503,-16.2519
7921,11037,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T12:35:00,0,50985322,13,True,,Culex,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041595/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041596/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041597/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041598/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11550,-16.2519
7922,11038,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T17:40:00,0,50985322,8,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041636/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041637/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041638/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041639/original.jpg,15.0387,identify-no-siphon,container: artificial,11559,-16.2519
7923,11039,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T11:20:00,0,50985322,10,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041520/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041521/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041522/original.png; https://data.globe.gov/system/photos/2019/04/17/1041523/original.png,15.0387,identify-no-siphon,container: artificial,11538,-16.2519
7924,11040,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T18:20:00,0,50985322,19,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041654/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041655/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041656/original.png; https://data.globe.gov/system/photos/2019/04/17/1041657/original.png,15.0387,identify-no-siphon,container: artificial,11563,-16.2519
7925,11041,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T18:35:00,0,50985322,8,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041658/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041659/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041660/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041661/original.jpg,15.0387,identify-no-siphon,container: artificial,11564,-16.2519
7926,11042,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T11:00:00,0,50985322,8,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041502/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041503/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041504/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041505/original.jpg,15.0387,identify-no-siphon,container: artificial,11535,-16.2519
7927,11043,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T12:04:00,0,50985322,18,True,,Culex,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/17/1041566/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041567/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041568/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041569/original.jpg,15.0387,identify-no-basal-tuft,container: artificial,11544,-16.2519
7928,11044,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T17:30:00,0,50985322,20,True,,Aedes,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/17/1041620/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041621/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041622/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041623/original.jpg,15.0387,identify-aedes-tuft,container: artificial,11556,-16.2519
7930,11046,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T12:15:00,0,50985322,9,True,,Aedes,"cement, metal or plastic tank",False,albopictus,,True,https://data.globe.gov/system/photos/2019/04/17/1041579/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041580/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041581/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041582/original.jpg,15.0387,identify-aedes-albopictus,container: artificial,11546,-16.2519
7931,11047,mosquito_habitat_mapper,2019-04-17,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356072,True,,,2019-04-17T15:20:00,0,50985322,6,True,,Anopheles,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2019/04/17/1041608/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041609/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/17/1041610/original.jpg; https://data.globe.gov/system/photos/2019/04/17/1041611/original.jpg,15.0387,identify-no-siphon,container: artificial,11553,-16.2519
7933,11049,mosquito_habitat_mapper,2019-04-18,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356120,True,,,2019-04-18T20:25:00,0,50985322,18,True,,Aedes,"cement, metal or plastic tank",True,aegypti,,True,https://data.globe.gov/system/photos/2019/04/18/1041695/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1041696/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/18/1041697/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1041698/original.jpg,15.0387,identify-aedes-aegypti,container: artificial,11566,-16.2519
7935,11051,mosquito_habitat_mapper,2019-04-18,2020-01-25T18:24:27,2020-01-25T18:24:27,2020-03-20T22:19:48,14054356.0,lycee Thilmakha,147974,28PCB654629,Senegal,SEN,15.037904,-16.25214,37.0,159356120,True,,,2019-04-18T20:30:00,0,50985322,20,True,,Anopheles,"cement, metal or plastic tank",True,,,True,https://data.globe.gov/system/photos/2019/04/18/1042902/original.jpg; https://data.globe.gov/system/photos/2019/04/18/1042903/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2019/04/18/1042904/original.png; https://data.globe.gov/system/photos/2019/04/18/1042905/original.png,15.0387,identify-no-siphon,container: artificial,11629,-16.2519
